Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.00076016720017269,0.00076016720017269,0.00076016720017269
2,0.0,0.00076016720017269,0.00076016720017269,0.00076016720017269,0.00076016720017269
3,0.00076016720017269,0.00076016720017269,0.00076016720017269,0.00076016720017269,0.00076016720017269
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0011947429880262428
12,0.0,0.0,0.0,0.0011947429880262428,0.0011947429880262428
13,0.0,0.0,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428
14,0.0,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428
15,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428,0.0011947429880262428
16,0.0,0.0,0.0,0.0,0.0004806536797611338
17,0.0,0.0,0.0,0.0004806536797611338,0.0004806536797611338
18,0.0,0.0,0.0004806536797611338,0.0004806536797611338,0.0004806536797611338
19,0.0,0.0004806536797611338,0.0004806536797611338,0.0004806536797611338,0.0004806536797611338
20,0.0004806536797611338,0.0004806536797611338,0.0004806536797611338,0.0004806536797611338,0.0009315985610434119
21,0.0,0.0,0.0,0.00045116173382986346,0.0017631923984395836
22,0.0,0.0,0.00045116173382986346,0.0017631923984395836,0.0021884263888563016
23,0.0,0.00045116173382986346,0.0017631923984395836,0.0021884263888563016,0.003433356450107561
24,0.00045116173382986346,0.0017631923984395836,0.0021884263888563016,0.003433356450107561,0.003433356450107561
25,0.0013126228698194797,0.0017380487961347058,0.00298354077570695,0.00298354077570695,0.004192289618337397
26,0.00042598508407876157,0.001673114073684312,0.001673114073684312,0.0028834516330754623,0.0036676565068075595
27,0.001247660474357648,0.001247660474357648,0.0024585138392212436,0.0032430529148974596,0.0036273817889030946
28,0.0,0.0012123659859847313,0.0019978851228398264,0.002382694107806116,0.0035247859187647057
29,0.0012123659859847313,0.0019978851228398264,0.002382694107806116,0.0035247859187647057,0.0057724734175014225
30,0.0007864726295200297,0.0011717487101016166,0.0023152268350445926,0.004565642661383484,0.00536938452915614
31,0.0003855793281697384,0.0015299574752031253,0.003782144585060432,0.004586519071350437,0.005425822125255109
32,0.0011448195657924876,0.003397875407407547,0.004202560163505176,0.005042186960145911,0.00635335454497632
33,0.002255638140291394,0.0030612451710801958,0.003901834290591766,0.005214504646128604,0.006183136989573956
34,0.0008074282968507651,0.001649917767745701,0.0029655557264409715,0.003936377893393517,0.004470317104462218
35,0.000843170270430349,0.0021598713708526063,0.0031314780405236053,0.003665848717598008,0.004738906396567377
36,0.0013178122405255177,0.002290238831388125,0.0028250604541547597,0.0038990236669768086,0.00570409893758661
37,0.0009737097574997744,0.0015092371047598085,0.0025846174669863498,0.004392074626765496,0.007661720042492992
38,0.00053604930369755,0.0016124777948491875,0.0034216966086407785,0.00669452881302024,0.010683702039672505
39,0.0010770058193712018,0.0028871949838039646,0.006161782528556703,0.010153095295638681,0.010840727713063658
40,0.001812140850674493,0.005090258947694326,0.00908587501653435,0.00977424881654787,0.00977424881654787
41,0.0032840692931424,0.007286939125926373,0.007976562620846561,0.007976562620846561,0.009330860618391057
42,0.004016058848327231,0.004707954576763207,0.004707954576763207,0.006066714837155596,0.007449097486433631
