Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
3,0.0025477693207195395,0.0025477693207195395,0.0025477693207195395,0.0025477693207195395,0.0025477693207195395
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0010487676017749692
22,0.0,0.0,0.0,0.0010487676017749692,0.0010487676017749692
23,0.0,0.0,0.0010487676017749692,0.0010487676017749692,0.0010487676017749692
24,0.0,0.0010487676017749692,0.0010487676017749692,0.0010487676017749692,0.0010487676017749692
25,0.0010487676017749692,0.0010487676017749692,0.0010487676017749692,0.0010487676017749692,0.003298656812688594
26,0.0,0.0,0.0,0.002252251299107222,0.002252251299107222
27,0.0,0.0,0.002252251299107222,0.002252251299107222,0.003648678990806564
28,0.0,0.002252251299107222,0.002252251299107222,0.003648678990806564,0.003648678990806564
29,0.002252251299107222,0.002252251299107222,0.003648678990806564,0.003648678990806564,0.0053981979807662395
30,0.0,0.0013995798973412965,0.0013995798973412965,0.0031530481384248743,0.0031530481384248743
31,0.0013995798973412965,0.0013995798973412965,0.0031530481384248743,0.0031530481384248743,0.0031530481384248743
32,0.0,0.001755925799533875,0.001755925799533875,0.001755925799533875,0.001755925799533875
33,0.001755925799533875,0.001755925799533875,0.001755925799533875,0.001755925799533875,0.001755925799533875
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0020682515887462394
36,0.0,0.0,0.0,0.0020682515887462394,0.0020682515887462394
37,0.0,0.0,0.0020682515887462394,0.0020682515887462394,0.004221285808586939
38,0.0,0.0020682515887462394,0.0020682515887462394,0.004221285808586939,0.004221285808586939
39,0.0020682515887462394,0.0020682515887462394,0.004221285808586939,0.004221285808586939,0.004221285808586939
40,0.0,0.002157496465332809,0.002157496465332809,0.002157496465332809,0.002157496465332809
41,0.002157496465332809,0.002157496465332809,0.002157496465332809,0.002157496465332809,0.002157496465332809
42,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0016597506560082076
46,0.0,0.0,0.0,0.0016597506560082076,0.003292359039777759
47,0.0,0.0,0.0016597506560082076,0.003292359039777759,0.003292359039777759
48,0.0,0.0016597506560082076,0.003292359039777759,0.003292359039777759,0.00521836354318761
49,0.0016597506560082076,0.003292359039777759,0.003292359039777759,0.00521836354318761,0.00521836354318761
50,0.0016353226115468633,0.0016353226115468633,0.0035645291167193394,0.0035645291167193394,0.0057520923883565
51,0.0,0.0019323665478819807,0.0019323665478819807,0.004123513050940719,0.004123513050940719
52,0.0019323665478819807,0.0019323665478819807,0.004123513050940719,0.004123513050940719,0.004123513050940719
53,0.0,0.0021953887989334397,0.0021953887989334397,0.0021953887989334397,0.0021953887989334397
54,0.0021953887989334397,0.0021953887989334397,0.0021953887989334397,0.0021953887989334397,0.0021953887989334397
55,0.0,0.0,0.0,0.0,0.006733981200988559
56,0.0,0.0,0.0,0.006733981200988559,0.006733981200988559
57,0.0,0.0,0.006733981200988559,0.006733981200988559,0.006733981200988559
58,0.0,0.006733981200988559,0.006733981200988559,0.006733981200988559,0.006733981200988559
59,0.006733981200988559,0.006733981200988559,0.006733981200988559,0.006733981200988559,0.006733981200988559
60,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.01075258401081991
62,0.0,0.0,0.0,0.01075258401081991,0.01075258401081991
63,0.0,0.0,0.01075258401081991,0.01075258401081991,0.01075258401081991
64,0.0,0.01075258401081991,0.01075258401081991,0.01075258401081991,0.01075258401081991
65,0.01075258401081991,0.01075258401081991,0.01075258401081991,0.01075258401081991,0.025193893768038045
66,0.0,0.0,0.0,0.014598278978346202,0.014598278978346202
67,0.0,0.0,0.014598278978346202,0.014598278978346202,0.014598278978346202
68,0.0,0.014598278978346202,0.014598278978346202,0.014598278978346202,0.014598278978346202
69,0.014598278978346202,0.014598278978346202,0.014598278978346202,0.014598278978346202,0.014598278978346202
70,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.040810542890861834
85,0.0,0.0,0.0,0.040810542890861834,0.040810542890861834
86,0.0,0.0,0.040810542890861834,0.040810542890861834,0.040810542890861834
87,0.0,0.040810542890861834,0.040810542890861834,0.040810542890861834,0.040810542890861834
88,0.040810542890861834,0.040810542890861834,0.040810542890861834,0.040810542890861834,0.040810542890861834
89,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0
