Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.001790509816651964
6,0.0,0.0,0.0,0.001790509816651964,0.001790509816651964
7,0.0,0.0,0.001790509816651964,0.001790509816651964,0.001790509816651964
8,0.0,0.001790509816651964,0.001790509816651964,0.001790509816651964,0.001790509816651964
9,0.001790509816651964,0.001790509816651964,0.001790509816651964,0.001790509816651964,0.001790509816651964
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0015885620167414016
19,0.0,0.0,0.0,0.0015885620167414016,0.0015885620167414016
20,0.0,0.0,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016
21,0.0,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016
22,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016,0.0015885620167414016
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0014316389822167652
25,0.0,0.0,0.0,0.0014316389822167652,0.0014316389822167652
26,0.0,0.0,0.0014316389822167652,0.0014316389822167652,0.002758639931008
27,0.0,0.0014316389822167652,0.0014316389822167652,0.002758639931008,0.0041256600870085425
28,0.0014316389822167652,0.0014316389822167652,0.002758639931008,0.0041256600870085425,0.0041256600870085425
29,0.0,0.0013289034587864457,0.002697883499979792,0.002697883499979792,0.002697883499979792
30,0.0013289034587864457,0.002697883499979792,0.002697883499979792,0.002697883499979792,0.004113500176958884
31,0.0013708017043195797,0.0013708017043195797,0.0013708017043195797,0.0027883021024806,0.004176209599784153
32,0.0,0.0,0.0014194461774001965,0.0028092588322596868,0.008333847106438697
33,0.0,0.0014194461774001965,0.0028092588322596868,0.008333847106438697,0.011024934063016523
34,0.0014194461774001965,0.0028092588322596868,0.008333847106438697,0.011024934063016523,0.011024934063016523
35,0.0013917882233328571,0.006924229500133827,0.009619141739588444,0.009619141739588444,0.01235122513083764
36,0.005540151995103271,0.008238820209196862,0.008238820209196862,0.010974711381560143,0.012343604295913968
37,0.0027137025386271274,0.0027137025386271274,0.005464835405230017,0.006841354444284353,0.02787943402007309
38,0.0,0.002758618937817592,0.004138883604602128,0.025234209620152437,0.0319799666207643
39,0.002758618937817592,0.004138883604602128,0.025234209620152437,0.0319799666207643,0.03610797755163986
40,0.0013840828238740333,0.02253776378432637,0.02930218123502104,0.03344161127599943,0.04653249406742521
41,0.021182999986892326,0.027956792928049312,0.032101960223883896,0.04521098699409998,0.05624888661711536
42,0.006920387509683934,0.01115526215507634,0.024547987015842487,0.035824762575387914,0.04084649722206757
43,0.00426438584795108,0.01775043942544985,0.029105798469894473,0.03416252764197647,0.035553222106148974
