Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0009111616681402035
14,0.0,0.0,0.0,0.0009111616681402035,0.0009111616681402035
15,0.0,0.0,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035
16,0.0,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035
17,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035,0.0009111616681402035
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0009955200770238593
26,0.0,0.0,0.0,0.0009955200770238593,0.0009955200770238593
27,0.0,0.0,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593
28,0.0,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593
29,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593,0.0009955200770238593
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0006745362307389868
35,0.0,0.0,0.0,0.0006745362307389868,0.0006745362307389868
36,0.0,0.0,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868
37,0.0,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868
38,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868,0.0006745362307389868
