Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0030318319338135113
16,0.0,0.0,0.0,0.0030318319338135113,0.004037346894491534
17,0.0,0.0,0.0030318319338135113,0.004037346894491534,0.005783117968769957
18,0.0,0.0030318319338135113,0.004037346894491534,0.005783117968769957,0.007433270090935751
19,0.0030318319338135113,0.004037346894491534,0.005783117968769957,0.007433270090935751,0.007433270090935751
20,0.0010085727838516911,0.0027596528385586128,0.0044148231589576925,0.0044148231589576925,0.006807097161124931
21,0.0017528479294227628,0.0034096892949302404,0.0034096892949302404,0.005804378515471109,0.0066006905445555875
22,0.0016597506560082076,0.0016597506560082076,0.004058644773135112,0.004856355067056617,0.006509417219736857
23,0.0,0.0024028823026049917,0.003201918797873682,0.004857729182926707,0.004857729182926707
24,0.0024028823026049917,0.003201918797873682,0.004857729182926707,0.004857729182926707,0.005675766350831668
25,0.0008009611105462833,0.0024607597964877437,0.0024607597964877437,0.0032807673460214515,0.005777766203740375
26,0.0016611291858188437,0.0016611291858188437,0.0024817940559983542,0.004980794515900833,0.005787457791916362
27,0.0,0.000822030368816784,0.0033251888984094924,0.00413319437590598,0.00413319437590598
28,0.000822030368816784,0.0033251888984094924,0.00413319437590598,0.00413319437590598,0.00413319437590598
29,0.002505217894782752,0.0033138881237657625,0.0033138881237657625,0.0033138881237657625,0.008881952438893115
30,0.0008107012121670865,0.0008107012121670865,0.0008107012121670865,0.0063927497752441775,0.008299864832616466
31,0.0,0.0,0.005586577608316046,0.007495240020619631,0.008514762026435418
32,0.0,0.005586577608316046,0.007495240020619631,0.008514762026435418,0.01060871106352268
33,0.005586577608316046,0.007495240020619631,0.008514762026435418,0.01060871106352268,0.011741385569321805
34,0.0019193852067211914,0.0029446348492327967,0.0050503476141017245,0.006189385443131523,0.0072966952054549505
35,0.001027221275832435,0.003136983487079359,0.0042782117727983016,0.00538765097631666,0.006543504825267665
36,0.0021119316323527926,0.003254333417490929,0.004364913432429174,0.005521955819937641,0.006759638353523778
37,0.0011448195657924876,0.002257750013748394,0.0034172411673014658,0.004657543133844477,0.009896175518892103
38,0.0011142060127996567,0.0022750260958962487,0.003516749611815584,0.008761386159398366,0.015611660209592704
39,0.001162114918526358,0.0024052235135167965,0.007655710184918951,0.014513625365442762,0.024263940657117344
40,0.0012445549108192067,0.006501150350202156,0.013367044488733382,0.023128703950498042,0.029177423239937217
41,0.0052631457132267245,0.012137595481976793,0.021911419003803,0.027967675637176392,0.027967675637176392
42,0.006910822434219588,0.01673635918769001,0.0228246594323972,0.0228246594323972,0.04049461368824414
