Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.0,0.002395208434350371,0.002395208434350371
2,0.0,0.0,0.002395208434350371,0.002395208434350371,0.002395208434350371
3,0.0,0.002395208434350371,0.002395208434350371,0.002395208434350371,0.002395208434350371
4,0.002395208434350371,0.002395208434350371,0.002395208434350371,0.002395208434350371,0.002395208434350371
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0007572888695125402
8,0.0,0.0,0.0,0.0007572888695125402,0.0014790242741158366
9,0.0,0.0,0.0007572888695125402,0.0014790242741158366,0.0014790242741158366
10,0.0,0.0007572888695125402,0.0014790242741158366,0.0014790242741158366,0.0014790242741158366
11,0.0007572888695125402,0.0014790242741158366,0.0014790242741158366,0.0014790242741158366,0.0014790242741158366
12,0.0007222823810111301,0.0007222823810111301,0.0007222823810111301,0.0007222823810111301,0.0007222823810111301
13,0.0,0.0,0.0,0.0,0.0014503260690147401
14,0.0,0.0,0.0,0.0014503260690147401,0.002887087941724653
15,0.0,0.0,0.0014503260690147401,0.002887087941724653,0.002887087941724653
16,0.0,0.0014503260690147401,0.002887087941724653,0.002887087941724653,0.003574041350340118
17,0.0014503260690147401,0.002887087941724653,0.002887087941724653,0.003574041350340118,0.003574041350340118
18,0.0014388486724489224,0.0014388486724489224,0.002126799834569093,0.002126799834569093,0.0036106258809025515
19,0.0,0.0006889424460440052,0.0006889424460440052,0.002174906569884394,0.005729676916226056
20,0.0006889424460440052,0.0006889424460440052,0.002174906569884394,0.005729676916226056,0.006475286422391369
21,0.0,0.0014869885733853616,0.005044209640310049,0.005790333182653762,0.005790333182653762
22,0.0014869885733853616,0.005044209640310049,0.005790333182653762,0.005790333182653762,0.006467818448979257
23,0.0035625184912135843,0.004309753162975771,0.004309753162975771,0.004988247342393115,0.004988247342393115
24,0.0007499062265610146,0.0007499062265610146,0.0014308261959603552,0.0014308261959603552,0.0014308261959603552
25,0.0,0.0006814309787332995,0.0006814309787332995,0.0006814309787332995,0.0006814309787332995
26,0.0006814309787332995,0.0006814309787332995,0.0006814309787332995,0.0006814309787332995,0.0006814309787332995
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0012315269378496696
31,0.0,0.0,0.0,0.0012315269378496696,0.0012315269378496696
32,0.0,0.0,0.0012315269378496696,0.0012315269378496696,0.0019234344079601673
33,0.0,0.0012315269378496696,0.0012315269378496696,0.0019234344079601673,0.002600325915131152
34,0.0012315269378496696,0.0012315269378496696,0.0019234344079601673,0.002600325915131152,0.003255862976037527
35,0.0,0.0006927606234797823,0.0013704867686550326,0.0020268321365625175,0.0034023979666829574
36,0.0006927606234797823,0.0013704867686550326,0.0020268321365625175,0.0034023979666829574,0.004794293832494523
37,0.0006781959726400721,0.0013349963459836633,0.0027115157745616347,0.004104376559479039,0.005547703297159257
38,0.0006572461150118336,0.0020346997270820344,0.0034285057856550116,0.004872812046024189,0.006485659647227804
39,0.0013783595335187249,0.0027730822681905076,0.00421833841754915,0.005832246753736725,0.00656405956811934
40,0.001396647817506036,0.0028438987990524467,0.004460034751637809,0.005192857659461758,0.006641957391884223
41,0.001449275108463599,0.0030676713906843123,0.003801519225485106,0.005252645670489997,0.005252645670489997
42,0.0016207451878786916,0.0023556581136897625,0.0038088906924979016,0.0038088906924979016,0.005866427535467067
43,0.0007361059660132563,0.002191697688100458,0.002191697688100458,0.00425257468754936,0.004890669779651913
44,0.0014566639811341986,0.0014566639811341986,0.0035190591219504963,0.0041576242656651274,0.0047965991399399055
45,0.0,0.0020654037400509306,0.0027049004155387246,0.0033448074192972133,0.004571459809072809
46,0.0020654037400509306,0.0027049004155387246,0.0033448074192972133,0.004571459809072809,0.007122204190393777
