Age,1yr Prob,2yr Prob,3yr Prob,4yr Prob,5yr Prob
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.002978404347449004
17,0.0,0.0,0.0,0.002978404347449004,0.002978404347449004
18,0.0,0.0,0.002978404347449004,0.002978404347449004,0.006939549685465174
19,0.0,0.002978404347449004,0.002978404347449004,0.006939549685465174,0.01000928587813621
20,0.002978404347449004,0.002978404347449004,0.006939549685465174,0.01000928587813621,0.01000928587813621
21,0.0,0.0039729784743766094,0.007051884895317162,0.007051884895317162,0.007051884895317162
22,0.0039729784743766094,0.007051884895317162,0.007051884895317162,0.007051884895317162,0.007907505794617187
23,0.003091187642906057,0.003091187642906057,0.003091187642906057,0.003950221465090387,0.004823566239043786
24,0.0,0.0,0.0008616974908198793,0.0017377503084176071,0.0017377503084176071
25,0.0,0.0008616974908198793,0.0017377503084176071,0.0017377503084176071,0.0017377503084176071
26,0.0008616974908198793,0.0017377503084176071,0.0017377503084176071,0.0017377503084176071,0.002737512117342189
27,0.00087680836116244,0.00087680836116244,0.00087680836116244,0.001877432405315127,0.001877432405315127
28,0.0,0.0,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874
29,0.0,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874
30,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874,0.0010015021696286874
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0024499783565213873
33,0.0,0.0,0.0,0.0024499783565213873,0.003263308944666421
34,0.0,0.0,0.0024499783565213873,0.003263308944666421,0.005842186394350524
35,0.0,0.0024499783565213873,0.003263308944666421,0.005842186394350524,0.009490467847094064
36,0.0024499783565213873,0.003263308944666421,0.005842186394350524,0.009490467847094064,0.009490467847094064
37,0.000815328124403325,0.0034005392854791205,0.007057780901025268,0.007057780901025268,0.009917910132618224
38,0.0025873206763901146,0.006247546577054841,0.006247546577054841,0.00911000965530051,0.00911000965530051
39,0.0036697206447654507,0.0036697206447654507,0.006539609044606931,0.006539609044606931,0.007475511369098298
40,0.0,0.0028804588792571417,0.0028804588792571417,0.0038198083539082717,0.008272998023180045
41,0.0028804588792571417,0.0028804588792571417,0.0038198083539082717,0.008272998023180045,0.010702707713601045
42,0.0,0.0009420630485240666,0.00540811700256294,0.00784484558947851,0.01088826391845299
43,0.0009420630485240666,0.00540811700256294,0.00784484558947851,0.01088826391845299,0.01457759844730755
44,0.004470265225725134,0.006909291529195616,0.00995557965364724,0.013648393045543328,0.015179994611710823
